VIUX,"Udhampur Air Force Station",India,32.9022,75.1562,0,15.69,
VNKT,"Kathmandu Tribhuvan International Airport",Nepal,27.6966,85.3591,1,15.69,
VNVT,"Biratnagar Airport",Nepal,26.4813,87.2638,0,15.69,
VO26,"Kovilpatti Airport",India,9.15389,77.8212,0,15.69,
VO52,"Harihar Airport",India,14.5351,75.7874,0,15.69,
VO55,"Murod Kond Airport",India,18.4115,76.4647,0,15.69,
VO80,"Tuticorin Southwest Airport",India,8.72424,78.0258,0,15.69,
VO94,"Campbell Bay Airport",India,7.01304,93.9228,0,15.69,
VO95,"Hosur Airport",India,12.6613,77.7672,0,15.69,
VOAR,"Arkonam Airport",India,13.0712,79.6912,0,15.69,
VOAT,"Agatti Airport",India,10.8237,72.176,0,15.69,
VOBG,"HAL Bangalore International Airport",India,12.95,77.6682,0,15.69,
VOBI,"Bellary Airport",India,15.1628,76.8828,0,15.69,
VOBL,"Bengaluru Kempegowda International Airport",India,13.1989,77.7056,1,15.69,
VOBM,"Belgaum Airport",India,15.8592,74.6175,0,15,
VOBR,"Bidar Air Force Station",India,17.9081,77.4871,0,15.69,
VOBZ,"Vijayawada Airport",India,16.5304,80.7968,0,15.69,
VOCB,"Coimbatore International Airport",India,11.03,77.0434,0,15.69,
VOCC,"Willingdon Island Air Base",India,9.94739,76.2731,0,15.69,
VOCI,"Cochin International Airport",India,10.152,76.4019,0,15.69,
VOCL,"Kozhikode Calicut International Airport",India,11.1368,75.9553,0,15.69,
VOCP,"Cuddapah Airport",India,14.51,78.7728,0,15.69,
VOCX,"Car Nicobar Air Force Station",India,9.15251,92.8196,0,15.69,
VODG,"Dundigul Air Force Academy",India,17.6272,78.4034,0,15.69,
VODK,"Dunakonda Airport",India,15.833,79.5,0,15.69,
VOGB,"Kalaburagi Airport",India,17.3078,76.9581,0,16.5,
VOGO,"Goa International Airport",India,15.3808,73.8314,0,15.69,
VOHB,"Hubli Airport",India,15.35,75.08,0,15.69,
VOHK,"Hakimpet Airport",India,17.5535,78.5249,0,15.69,
VOHS,"Hyderabad Rajiv Gandhi International Airport",India,17.254,78.431,1,15.69,
VOHY,"Begumpet Airport",India,17.4531,78.4676,0,15.69,
VOKN,"Kannur International Airport",India,11.9184,75.5475,0,15.69,
VOKP,"Koppal Aerodrome",India,15.3591,76.2193,0,15.69,
VOMD,"Madurai Airport",India,9.83451,78.0934,0,15.69,
VOML,"Mangalore Airport",India,12.9613,74.8901,0,15.69,
VOMM,"Chennai International Airport",India,12.9944,80.1805,1,15.69,
VOMY,"Mysore Airport",India,12.23,76.653,0,15.69,
VOND,"Shri Guru Gobind Singh Ji Airport, Nanded",India,19.1819,77.3186,0,15.6,
VONS,"Nagarjuna Sagar Airport",India,16.5427,79.3187,0,15.69,
VOPB,"Port Blair Veer Savarkar International Airport",India,11.6412,92.7297,0,15.69,
VOPC,"Pondicherry Airport",India,11.9687,79.8101,0,15.69,
VOPN,"Sri Sathya Sai Airport",India,14.1493,77.7911,0,15.69,
VORM,"Ramnad Airport",India,9.32509,78.9715,0,15.69,
VORY,"Rajahmundry Airport",India,17.1104,81.8182,0,15.69,
VOSM,"Salem Airport",India,11.7833,78.0656,0,15.69,
VOSX,"Coimbatore Air Force Station",India,11.0136,77.1597,0,15.69,
VOTJ,"Tanjore Air Force Base",India,10.7224,79.1016,0,15.69,
VOTK,"Tuticorin Airport",India,8.72417,78.0258,0,15.69,
VOTP,"Tirupati Airport",India,13.6325,79.5433,0,15.69,
VOTR,"Tiruchirappalli International Airport",India,10.7654,78.7097,0,15.69,
VOTV,"Trivandrum International Airport",India,8.48212,76.9201,0,15.69,
VOTX,"Tambaram Air Force Station",India,12.9072,80.1219,0,15.69,
VOVR,"Vellore Airport",India,12.9088,79.0668,0,15.69,
VOVZ,"Visakhapatnam Airport",India,17.7212,83.2245,0,15.69,
VOWA,"Warangal Airport",India,17.9144,79.6022,0,15.69,
VOYK,"Yelahanka Air Force Station",India,13.1355,77.606,0,15.69,
VQPR,"Paro Airport",Bhutan,27.4089,89.4205,0,15.69,
VRMM,"Male Velana International Airport",Maldives,4.19183,73.5291,0,15.69,
VTBS,"Bangkok Suvarnabhumi Airport",Thailand,13.6811,100.747,1,15.69,
VTBU,"U-Tapao International Airport",Thailand,12.6847,100.999,0,15.69,
VTSP,"Phuket International Airport",Thailand,8.1132,98.3169,0,15.69,
VVNB,"Hanoi Noi Bai International Airport",Vietnam,21.2212,105.807,0,15.69,
VVTS,"Ho Chi Minh City International Airport",Vietnam,10.8188,106.652,1,15.69,
VYYY,"Yangon International Airport","Myanmar (Burma)",16.9073,96.1332,0,15.69,
WADD,"Ngurah Rai International Airport",Indonesia,-8.748,115.168,0,15.69,
WADL,"Zainuddin Abdul Madjid International Airport",Indonesia,-8.76116,116.274,0,15.69,
WBKK,"Kota Kinabalu International Airport",Malaysia,5.92241,116.051,0,15.69,
WIII,"Soekarno Hatta International Airport",Indonesia,-6.1255,106.656,1,15.69,
WMKK,"Kuala Lumpur International Airport",Malaysia,2.74558,101.71,1,15.69,
WSSS,"Singapore Changi Airport",Singapore,1.35019,103.994,1,15.69,
YBBN,"Brisbane Airport",Australia,-27.3833,153.118,1,15.6,
YMML,"Melbourne Airport",Australia,-37.6733,144.843,1,15.69,
YPDN,"Darwin International Airport",Australia,-12.4082,130.877,0,15.69,
YSCB,"Canberra Airport",Australia,-35.3069,149.195,0,15.69,
YSSY,"Sydney Kingsford Smith Airport",Australia,-33.9461,151.177,1,15.69,
ZBAA,"Beijing Daxing International Airport",China,40.0799,116.603,1,15.69,
ZBAD,"Beijing Daxing International Airport",China,39.5098,116.41,0,0,
ZGGG,"Guangzhou Baiyun International Airport",China,23.3924,113.299,1,15.69,
ZGSZ,"Shenzhen International Airport",China,22.6368,113.815,1,15.69,
ZHJK,"Haikou Meilan International Airport",China,19.9385,110.462,1,15.69,
ZSPD,"Shanghai Pudong International Airport",China,31.1434,121.805,1,15.69,
ZUUU,"Chengdu Shuangliu International Airport",China,30.5785,103.947,0,15.69,
